2015-04-13,1591.68,1592.35,1578.12,1586.26
2015-04-10,1596.52,1596.81,1584.33,1589.54
2015-04-09,1592.49,1595.75,1588.47,1594.19
2015-04-08,1586.78,1593.74,1582.29,1588.47
2015-04-07,1572.72,1583.50,1571.44,1578.55
2015-04-06,1552.45,1561.84,1548.59,1560.71
2015-04-03,1554.53,1564.16,1552.90,1564.16
2015-04-02,1536.06,1565.39,1535.97,1554.17
2015-04-01,1536.70,1541.30,1519.41,1528.99
2015-03-31,1576.10,1578.93,1543.11,1543.11
2015-03-30,1552.59,1561.20,1544.00,1557.77
2015-03-27,1557.24,1575.31,1538.75,1552.78
2015-03-26,1581.35,1581.48,1562.72,1568.82
2015-03-25,1588.51,1593.31,1575.90,1592.01
2015-03-24,1587.88,1590.39,1579.26,1587.59
2015-03-23,1586.38,1594.71,1583.13,1592.25
2015-03-20,1577.25,1580.66,1568.88,1580.51
2015-03-19,1581.79,1585.84,1564.42,1575.81
2015-03-18,1570.94,1583.60,1569.71,1582.46
2015-03-17,1570.10,1575.31,1565.21,1570.50
2015-03-16,1559.01,1565.67,1554.57,1558.21
2015-03-13,1555.43,1566.03,1550.25,1560.33
2015-03-12,1529.99,1548.27,1529.20,1546.63
2015-03-11,1515.52,1531.71,1515.52,1525.67
2015-03-10,1539.25,1541.76,1517.68,1524.75
2015-03-09,1534.53,1536.39,1524.53,1531.76
2015-03-06,1526.54,1540.85,1525.93,1540.84
2015-03-05,1515.01,1524.31,1514.72,1523.72
2015-03-04,1519.99,1520.26,1504.45,1517.01
2015-03-03,1531.68,1531.91,1517.69,1526.83
2015-03-02,1528.77,1533.15,1523.18,1524.97
2015-02-27,1526.97,1529.20,1517.56,1523.85
2015-02-26,1505.37,1521.68,1505.37,1521.68
2015-02-25,1512.66,1513.40,1504.72,1507.62
2015-02-24,1501.09,1508.28,1496.97,1508.28
2015-02-23,1510.90,1512.71,1495.57,1502.83
2015-02-20,1499.47,1501.16,1493.56,1500.33
2015-02-19,1485.18,1496.08,1485.12,1494.93
2015-02-18,1473.84,1483.55,1472.92,1482.67
2015-02-17,1455.71,1463.41,1453.14,1462.07
2015-02-16,1459.05,1463.86,1455.34,1459.43
2015-02-13,1449.12,1453.26,1445.88,1449.38
2015-02-12,1446.22,1455.26,1444.51,1449.39
2015-02-10,1424.10,1427.72,1419.93,1427.72
2015-02-09,1429.93,1430.00,1418.85,1424.92
2015-02-06,1422.61,1422.86,1414.95,1417.19
2015-02-05,1417.19,1420.33,1406.29,1410.11
2015-02-04,1407.92,1424.90,1407.63,1417.00
2015-02-03,1415.51,1415.99,1387.38,1392.39
2015-02-02,1402.52,1411.40,1397.14,1408.75
2015-01-30,1425.67,1429.32,1415.07,1415.07
2015-01-29,1419.00,1424.49,1411.31,1413.58
2015-01-28,1414.36,1433.35,1414.36,1429.92
2015-01-27,1414.53,1426.38,1413.56,1426.38
2015-01-26,1387.82,1402.26,1387.77,1402.08
2015-01-23,1403.88,1404.10,1398.43,1403.22
2015-01-22,1390.97,1391.92,1380.47,1389.43
2015-01-21,1394.24,1394.24,1381.95,1390.61
2015-01-20,1376.57,1397.63,1376.15,1397.63
2015-01-19,1374.41,1374.65,1365.08,1372.41
2015-01-16,1354.45,1363.74,1343.29,1363.73
2015-01-15,1361.29,1379.90,1360.33,1376.60
2015-01-14,1365.53,1371.68,1356.20,1357.98
2015-01-13,1364.26,1374.69,1353.96,1374.69
2015-01-09,1386.72,1387.24,1375.02,1380.58
2015-01-08,1374.91,1383.79,1370.99,1377.67
2015-01-07,1353.43,1367.61,1353.43,1359.80
2015-01-06,1377.53,1377.88,1361.14,1361.14
2015-01-05,1400.87,1410.26,1388.37,1401.09
