2013-12-30,1298.87,1302.87,1295.46,1302.29
2013-12-27,1284.90,1290.35,1275.85,1290.07
2013-12-26,1263.32,1281.00,1263.01,1279.34
2013-12-25,1253.50,1258.18,1251.86,1258.18
2013-12-24,1265.14,1267.31,1254.48,1257.55
2013-12-20,1258.94,1261.67,1255.90,1261.64
2013-12-19,1263.84,1268.39,1259.43,1263.07
2013-12-18,1230.19,1250.49,1230.19,1250.49
2013-12-17,1232.07,1234.53,1228.20,1232.31
2013-12-16,1237.17,1237.80,1222.20,1222.95
2013-12-13,1239.65,1249.65,1231.54,1238.88
2013-12-12,1241.99,1243.82,1236.51,1242.23
2013-12-11,1251.04,1253.70,1242.22,1250.45
2013-12-10,1255.55,1257.67,1252.19,1256.33
2013-12-09,1251.88,1255.84,1250.23,1255.32
2013-12-06,1227.20,1237.49,1225.96,1235.83
2013-12-05,1238.69,1245.17,1227.99,1229.65
2013-12-04,1249.41,1253.45,1239.09,1240.99
2013-12-03,1263.99,1266.66,1258.38,1262.54
2013-12-02,1260.97,1264.16,1255.02,1258.94
2013-11-29,1257.27,1260.69,1248.58,1258.66
2013-11-28,1258.01,1261.04,1254.50,1261.04
2013-11-27,1247.21,1253.34,1245.86,1247.08
2013-11-26,1252.49,1257.25,1250.59,1253.02
2013-11-25,1256.25,1259.61,1252.89,1259.61
2013-11-22,1256.51,1258.21,1242.46,1248.57
2013-11-21,1237.43,1247.09,1236.88,1246.31
2013-11-20,1239.61,1241.93,1230.95,1233.43
2013-11-19,1237.39,1240.20,1232.65,1236.86
2013-11-18,1246.49,1247.82,1237.72,1241.67
2013-11-15,1229.20,1241.38,1228.52,1239.04
2013-11-14,1210.63,1224.00,1208.89,1218.55
2013-11-13,1204.09,1209.93,1199.67,1204.19
2013-11-12,1185.87,1205.41,1185.73,1205.41
2013-11-11,1190.36,1191.91,1180.94,1185.65
2013-11-08,1171.38,1178.71,1171.20,1176.42
2013-11-07,1193.41,1193.48,1183.98,1184.73
2013-11-06,1179.89,1198.07,1178.81,1192.16
2013-11-05,1192.04,1192.30,1176.45,1182.58
2013-11-01,1199.68,1200.25,1177.81,1183.03
2013-10-31,1204.65,1207.49,1193.92,1194.26
2013-10-30,1202.81,1207.60,1200.68,1204.50
2013-10-29,1190.35,1198.90,1188.16,1193.50
2013-10-28,1190.20,1198.69,1185.13,1198.36
2013-10-25,1201.44,1201.44,1178.28,1178.28
2013-10-24,1191.14,1204.42,1186.42,1203.35
2013-10-23,1219.32,1222.56,1195.90,1195.98
2013-10-22,1213.18,1215.87,1210.81,1214.44
2013-10-21,1210.26,1215.90,1207.36,1212.36
2013-10-18,1207.24,1209.38,1201.21,1205.52
2013-10-17,1209.65,1212.62,1199.01,1206.25
2013-10-16,1196.92,1200.35,1193.17,1196.78
2013-10-15,1204.85,1205.21,1195.46,1197.47
2013-10-11,1193.61,1201.56,1191.93,1197.17
2013-10-10,1170.18,1177.95,1167.55,1177.95
2013-10-09,1142.11,1166.90,1138.75,1166.90
2013-10-08,1142.37,1152.89,1139.33,1150.13
2013-10-07,1164.52,1166.46,1147.22,1147.58
2013-10-04,1164.11,1171.83,1156.34,1163.82
2013-10-03,1174.59,1180.26,1171.45,1173.99
2013-10-02,1193.99,1199.88,1171.06,1175.16
2013-10-01,1198.18,1204.32,1193.31,1193.44
2013-09-30,1200.15,1205.16,1192.28,1194.10
2013-09-27,1220.77,1223.12,1214.69,1217.52
2013-09-26,1200.92,1220.49,1191.63,1220.49
2013-09-25,1212.91,1214.66,1207.67,1211.15
2013-09-24,1208.67,1217.90,1206.47,1214.87
