日付,始値,高値,安値,終値,出来高,売買代金
2013-04-05,695.00,704.00,650.00,662.00,1494400,1020137400
2013-04-04,660.00,688.00,653.00,687.00,968700,648843300
2013-04-03,643.00,679.00,642.00,663.00,764800,509202900
2013-04-02,645.00,652.00,611.00,646.00,963000,616014400
2013-04-01,683.00,685.00,653.00,655.00,691200,459644500
2013-03-29,693.00,695.00,667.00,680.00,781000,530270700
2013-03-28,697.00,715.00,689.00,694.00,1071800,750030100
2013-03-27,670.00,705.00,670.00,699.00,1331100,922104600
2013-03-26,672.00,688.00,669.00,681.00,1120900,762146900
2013-03-25,685.00,689.00,666.00,673.00,1140100,770570300
2013-03-22,706.00,706.00,683.00,687.00,875800,606560000
2013-03-21,686.00,708.00,685.00,705.00,1284200,898854700
2013-03-19,680.00,682.00,671.00,679.00,531500,359484500
2013-03-18,674.00,693.00,671.00,674.00,813700,553210700
2013-03-15,679.00,692.00,676.00,684.00,1129400,772423300
2013-03-14,653.00,673.00,651.00,673.00,1300400,864327400
2013-03-13,648.00,655.00,635.00,650.00,592500,382840600
2013-03-12,649.00,657.00,636.00,644.00,723500,467990600
2013-03-11,635.00,652.00,622.00,648.00,1160400,742816500
2013-03-08,637.00,652.00,635.00,639.00,1231900,790183500
2013-03-07,665.00,669.00,631.00,634.00,1511300,972119900
2013-03-06,653.00,672.00,653.00,661.00,1205700,798723300
2013-03-05,666.00,666.00,643.00,644.00,624900,407817300
2013-03-04,666.00,670.00,660.00,663.00,460400,306318100
2013-03-01,660.00,664.00,652.00,659.00,493700,324979800
2013-02-28,638.00,657.00,638.00,655.00,817400,531496200
2013-02-27,634.00,647.00,626.00,630.00,936300,593505100
2013-02-26,647.00,653.00,634.00,643.00,1007900,650196300
2013-02-25,674.00,674.00,654.00,656.00,1110000,736266400
2013-02-22,651.00,666.00,644.00,666.00,1421900,934025400
2013-02-21,646.00,664.00,641.00,655.00,2122200,1390284400
2013-02-20,614.00,645.00,613.00,641.00,2906100,1848010100
2013-02-19,601.00,616.00,596.00,611.00,2494000,1510495300
2013-02-18,576.00,588.00,571.00,577.00,799800,461881200
2013-02-15,586.00,586.00,558.00,574.00,1085700,619159500
2013-02-14,571.00,593.00,566.00,587.00,2764100,1615905600
2013-02-13,569.00,581.00,556.00,567.00,2567800,1459111700
2013-02-12,534.00,578.00,533.00,574.00,3153700,1766805500
2013-02-08,527.00,532.00,522.00,528.00,864000,456278800
2013-02-07,528.00,529.00,522.00,526.00,457800,240677400
2013-02-06,524.00,529.00,523.00,527.00,399700,210294800
2013-02-05,522.00,529.00,519.00,524.00,582100,305477400
2013-02-04,529.00,529.00,519.00,523.00,535700,280703300
2013-02-01,531.00,534.00,527.00,528.00,440300,233122500
2013-01-31,533.00,536.00,526.00,531.00,434900,230646400
2013-01-30,528.00,534.00,522.00,532.00,438000,231786600
2013-01-29,531.00,534.00,525.00,526.00,453200,240036100
2013-01-28,531.00,537.00,522.00,530.00,564200,299254800
2013-01-25,526.00,527.00,519.00,522.00,779500,407845800
2013-01-24,509.00,523.00,505.00,520.00,751200,386363800
2013-01-23,525.00,535.00,517.00,519.00,437700,229499900
2013-01-22,538.00,538.00,523.00,530.00,364200,193102400
2013-01-21,532.00,538.00,526.00,535.00,417400,222665100
2013-01-18,530.00,536.00,525.00,531.00,650200,344458000
2013-01-17,519.00,539.00,519.00,530.00,591700,313518100
2013-01-16,538.00,538.00,518.00,521.00,731600,385388900
2013-01-15,539.00,548.00,534.00,539.00,941300,509532100
2013-01-11,532.00,539.00,521.00,539.00,902400,481414200
2013-01-10,542.00,544.00,533.00,534.00,1056200,568219800
2013-01-09,509.00,550.00,507.00,539.00,2412500,1285236800
2013-01-08,502.00,510.00,495.00,509.00,1273200,643426200
2013-01-07,500.00,501.00,491.00,497.00,594300,295543500
2013-01-04,501.00,507.00,493.00,501.00,676500,337033000
