日付,始値,高値,安値,終値,出来高,売買代金
2011-10-03,545.00,578.00,543.00,570.00,3669500,2074100400
2011-09-30,574.00,574.00,550.00,565.00,2935200,1652176500
2011-09-29,533.00,578.00,525.00,576.00,4213500,2335147100
2011-09-28,534.00,558.00,527.00,541.00,3731500,2024017900
2011-09-27,559.00,568.00,523.00,537.00,4225500,2292541800
2011-09-26,575.00,577.00,548.00,550.00,3388600,1890465200
2011-09-22,590.00,594.00,577.00,579.00,2702100,1575869200
2011-09-21,612.00,614.00,593.00,599.00,3680600,2204210800
2011-09-20,619.00,627.00,607.00,613.00,1810400,1112892000
2011-09-16,623.00,629.00,614.00,623.00,2249100,1397367800
2011-09-15,624.00,632.00,607.00,615.00,2704400,1668407800
2011-09-14,630.00,645.00,611.00,615.00,3393400,2121116000
2011-09-13,658.00,661.00,632.00,633.00,3707800,2377689400
2011-09-12,650.00,664.00,636.00,657.00,6285900,4093251700
2011-09-09,608.00,659.00,604.00,659.00,12498600,8032332500
2011-09-08,619.00,622.00,598.00,600.00,2017500,1224155300
2011-09-07,605.00,615.00,597.00,611.00,1910900,1159161900
2011-09-06,614.00,617.00,589.00,592.00,2578100,1552484200
2011-09-05,604.00,626.00,601.00,621.00,2970800,1838689200
2011-09-02,635.00,635.00,608.00,609.00,4930600,3039494700
2011-09-01,667.00,667.00,635.00,638.00,4201700,2722281200
2011-08-31,665.00,668.00,654.00,666.00,2690500,1783015900
2011-08-30,653.00,664.00,649.00,662.00,2874200,1893984700
2011-08-29,632.00,652.00,624.00,643.00,2858500,1830237400
2011-08-26,600.00,633.00,600.00,632.00,3782400,2354606500
2011-08-25,605.00,619.00,597.00,604.00,2702600,1647269100
2011-08-24,635.00,641.00,592.00,595.00,4184400,2567907800
2011-08-23,629.00,634.00,611.00,627.00,2263700,1408967000
2011-08-22,631.00,646.00,623.00,626.00,3047700,1922723700
2011-08-19,631.00,642.00,624.00,628.00,3251000,2052485200
2011-08-18,653.00,658.00,642.00,646.00,2561900,1665140400
2011-08-17,654.00,664.00,640.00,657.00,4084700,2669811800
2011-08-16,672.00,673.00,645.00,650.00,3681000,2416097700
2011-08-15,666.00,675.00,661.00,671.00,3343000,2235523600
2011-08-12,693.00,693.00,654.00,656.00,4888300,3288843500
2011-08-11,645.00,681.00,640.00,677.00,9219700,6158831000
2011-08-10,632.00,656.00,631.00,655.00,8903800,5726563100
2011-08-09,561.00,617.00,541.00,613.00,8740200,5063092700
2011-08-08,591.00,611.00,569.00,578.00,4290500,2510305000
2011-08-05,567.00,598.00,563.00,598.00,6341200,3711912700
2011-08-04,616.00,623.00,601.00,601.00,3652300,2231978100
2011-08-03,621.00,624.00,611.00,613.00,3401000,2096232000
2011-08-02,642.00,648.00,630.00,636.00,3401900,2163213000
2011-08-01,635.00,657.00,628.00,656.00,6151900,3961883600
2011-07-29,626.00,645.00,617.00,622.00,7040900,4448479700
2011-07-28,662.00,663.00,624.00,625.00,8723600,5567886100
2011-07-27,686.00,687.00,670.00,672.00,3846100,2592005000
2011-07-26,685.00,692.00,679.00,689.00,4392200,3014681000
2011-07-25,673.00,689.00,667.00,682.00,4422500,3010665000
2011-07-22,690.00,692.00,670.00,676.00,5088100,3445002800
2011-07-21,691.00,705.00,678.00,686.00,6751200,4652624600
2011-07-20,675.00,692.00,665.00,688.00,9654100,6588578000
2011-07-19,686.00,691.00,672.00,672.00,4817400,3277938700
2011-07-15,689.00,701.00,676.00,691.00,8927600,6152007600
2011-07-14,713.00,719.00,683.00,686.00,12750600,8901930700
2011-07-13,708.00,715.00,696.00,710.00,11433600,8088426200
2011-07-12,725.00,731.00,705.00,710.00,16529000,11811051900
2011-07-11,693.00,727.00,690.00,726.00,30973000,22180090700
2011-07-08,679.00,704.00,672.00,686.00,19552000,13452614000
2011-07-07,671.00,703.00,662.00,683.00,24843200,17084945600
2011-07-06,674.00,685.00,657.00,676.00,14658500,9861205200
2011-07-05,680.00,689.00,658.00,671.00,22680200,15269485600
2011-07-04,687.00,743.00,653.00,664.00,57801000,41120742500
2011-07-01,681.00,692.00,668.00,677.00,47613300,32360967700
2011-06-30,610.00,686.00,607.00,686.00,44961600,29760823500
2011-06-29,582.00,591.00,581.00,586.00,2214900,1295805300
2011-06-28,595.00,603.00,575.00,578.00,5408100,3191756600
2011-06-27,577.00,595.00,572.00,587.00,3182100,1866807900
2011-06-24,579.00,584.00,571.00,578.00,2743200,1585308600
2011-06-23,587.00,603.00,569.00,569.00,7094800,4160680100
2011-06-22,582.00,591.00,571.00,579.00,5105800,2962906700
2011-06-21,549.00,588.00,547.00,586.00,8363800,4794033100
2011-06-20,536.00,552.00,536.00,541.00,1944100,1055867400
2011-06-17,553.00,555.00,526.00,537.00,2674300,1437927800
2011-06-16,542.00,568.00,541.00,556.00,4342700,2427901700
2011-06-15,557.00,558.00,541.00,542.00,3047100,1670544300
2011-06-14,571.00,573.00,553.00,559.00,4606300,2591087600
2011-06-13,535.00,564.00,532.00,561.00,5627500,3103656400
2011-06-10,527.00,550.00,526.00,541.00,7407900,3997341500
2011-06-09,511.00,525.00,509.00,520.00,4452200,2309560300
2011-06-08,504.00,513.00,499.00,509.00,2420600,1223800600
2011-06-07,486.00,513.00,485.00,508.00,3567900,1793974200
2011-06-06,488.00,491.00,477.00,487.00,1667200,807299800
2011-06-03,499.00,504.00,479.00,481.00,2892100,1411976700
2011-06-02,494.00,500.00,492.00,494.00,1391700,689602600
2011-06-01,513.00,514.00,505.00,506.00,2631500,1342024300
2011-05-31,499.00,519.00,496.00,516.00,4887300,2497796300
2011-05-30,496.00,501.00,487.00,501.00,2673500,1321024200
2011-05-27,470.00,494.00,470.00,493.00,2627700,1278253400
2011-05-26,475.00,480.00,464.00,471.00,1227100,576500500
2011-05-25,478.00,491.00,471.00,475.00,2139000,1025322100
2011-05-24,482.00,486.00,475.00,481.00,1633500,784160100
2011-05-23,491.00,496.00,481.00,485.00,2614900,1271719000
2011-05-20,476.00,505.00,475.00,495.00,7900500,3905787700
2011-05-19,449.00,469.00,449.00,462.00,2957500,1365616100
2011-05-18,424.00,454.00,424.00,449.00,2208800,981232300
2011-05-17,429.00,433.00,420.00,425.00,1355200,576285600
2011-05-16,435.00,440.00,431.00,435.00,1179000,513907000
2011-05-13,450.00,454.00,430.00,439.00,2919900,1280854000
2011-05-12,478.00,481.00,441.00,444.00,4248900,1950772100
2011-05-11,483.00,485.00,476.00,479.00,1223500,586536900
2011-05-10,484.00,485.00,474.00,483.00,1412300,678749900
2011-05-09,488.00,488.00,481.00,482.00,676500,327472500
2011-05-06,488.00,491.00,480.00,483.00,1827000,884603600
2011-05-02,489.00,495.00,483.00,493.00,1912700,938068500
2011-04-28,493.00,498.00,486.00,490.00,2135000,1048594400
2011-04-27,483.00,492.00,479.00,490.00,2633500,1278447400
2011-04-26,476.00,485.00,468.00,478.00,2464600,1179491600
2011-04-25,460.00,485.00,459.00,476.00,3540500,1684850500
2011-04-22,448.00,461.00,443.00,459.00,2220600,1011403500
2011-04-21,453.00,454.00,445.00,447.00,873400,391793700
2011-04-20,439.00,448.00,436.00,446.00,1616100,715600400
2011-04-19,440.00,445.00,428.00,431.00,2374400,1034353100
2011-04-18,460.00,460.00,446.00,448.00,1210400,545355200
2011-04-15,457.00,463.00,454.00,455.00,1733200,792741800
2011-04-14,460.00,460.00,448.00,453.00,1606200,727667900
2011-04-13,445.00,461.00,442.00,459.00,2748800,1247021700
2011-04-12,457.00,459.00,438.00,441.00,2812500,1261404300
2011-04-11,452.00,472.00,452.00,469.00,2872400,1335984800
2011-04-08,430.00,456.00,425.00,451.00,5790300,2574987800
2011-04-07,418.00,434.00,413.00,434.00,4295400,1829949800
2011-04-06,415.00,423.00,401.00,416.00,3589800,1480024600
2011-04-05,414.00,427.00,404.00,410.00,8115900,3361886500
2011-04-04,396.00,403.00,389.00,394.00,1637500,646941500
2011-04-01,391.00,410.00,391.00,395.00,2926000,1168545600
2011-03-31,380.00,399.00,369.00,390.00,3392400,1308503400
2011-03-30,367.00,382.00,367.00,379.00,2230500,839944200
2011-03-29,363.00,375.00,354.00,369.00,2108900,769160900
2011-03-28,370.00,387.00,367.00,368.00,2822200,1054492500
2011-03-25,389.00,390.00,368.00,375.00,2558900,962493200
2011-03-24,397.00,404.00,376.00,384.00,4166400,1615174900
2011-03-23,390.00,407.00,382.00,398.00,4793400,1901266500
2011-03-22,393.00,397.00,382.00,387.00,4004900,1555056700
2011-03-18,371.00,383.00,361.00,369.00,5343500,1990119200
2011-03-17,311.00,399.00,306.00,355.00,7960900,2744773700
2011-03-16,324.00,364.00,292.00,327.00,11159400,3603627300
2011-03-15,332.00,332.00,332.00,332.00,325800,108165600
2011-03-14,436.00,458.00,412.00,412.00,4369300,1896111700
2011-03-11,515.00,519.00,510.00,512.00,1732700,890315700
2011-03-10,523.00,533.00,514.00,519.00,2612100,1367269600
2011-03-09,540.00,543.00,519.00,523.00,2448400,1293047200
2011-03-08,533.00,545.00,532.00,536.00,1546600,832838000
2011-03-07,535.00,539.00,531.00,533.00,1078300,576345700
2011-03-04,551.00,551.00,540.00,540.00,2021800,1101426200
2011-03-03,536.00,551.00,534.00,542.00,3027600,1643640100
2011-03-02,543.00,547.00,531.00,532.00,3509700,1888545600
2011-03-01,540.00,555.00,536.00,553.00,6010900,3288858200
2011-02-28,525.00,539.00,518.00,535.00,3412100,1815387900
2011-02-25,510.00,524.00,508.00,520.00,2610300,1350505900
2011-02-24,514.00,524.00,504.00,506.00,3595800,1839210700
2011-02-23,507.00,533.00,506.00,524.00,5200100,2716727900
2011-02-22,532.00,534.00,504.00,507.00,4979100,2563142600
2011-02-21,539.00,557.00,535.00,539.00,5911700,3229292600
2011-02-18,530.00,541.00,526.00,540.00,5197200,2775142400
2011-02-17,515.00,542.00,511.00,539.00,12106900,6396652900
2011-02-16,500.00,511.00,493.00,509.00,6889400,3470331400
2011-02-15,463.00,496.00,461.00,492.00,6575400,3177647500
2011-02-14,458.00,466.00,450.00,461.00,3556800,1631005600
2011-02-10,465.00,477.00,462.00,469.00,1512500,712819500
2011-02-09,475.00,476.00,464.00,470.00,1885100,885508400
2011-02-08,464.00,478.00,459.00,474.00,2929700,1379621600
2011-02-07,474.00,474.00,459.00,461.00,1991800,929058500
2011-02-04,482.00,482.00,471.00,472.00,2375400,1128329000
2011-02-03,453.00,476.00,451.00,475.00,4594200,2152508800
2011-02-02,446.00,454.00,445.00,450.00,1755500,788082500
2011-02-01,441.00,453.00,439.00,440.00,2052000,912784600
2011-01-31,448.00,451.00,438.00,442.00,2461900,1092785400
2011-01-28,464.00,467.00,448.00,456.00,3065500,1394779400
2011-01-27,470.00,475.00,466.00,468.00,1357000,636026500
2011-01-26,470.00,475.00,466.00,471.00,1143800,539499900
2011-01-25,466.00,473.00,463.00,469.00,1705400,799177200
2011-01-24,468.00,476.00,458.00,465.00,1984400,927620100
2011-01-21,484.00,488.00,462.00,467.00,4351600,2055290600
2011-01-20,472.00,497.00,470.00,485.00,4880800,2362636400
2011-01-19,482.00,483.00,469.00,473.00,2402900,1141842900
2011-01-18,467.00,481.00,466.00,477.00,2584300,1228891200
2011-01-17,465.00,483.00,458.00,471.00,4936800,2327836900
2011-01-14,493.00,494.00,465.00,467.00,8194100,3905732300
2011-01-13,525.00,531.00,492.00,494.00,7703000,3889269500
2011-01-12,528.00,534.00,520.00,521.00,2971500,1559584500
2011-01-11,527.00,537.00,525.00,529.00,3432300,1823490600
2011-01-07,530.00,532.00,520.00,526.00,2649800,1391209100
2011-01-06,540.00,542.00,526.00,527.00,3959900,2106126000
2011-01-05,525.00,548.00,524.00,533.00,9063000,4860525300
2011-01-04,509.00,527.00,505.00,520.00,7614000,3953220100
