日付,始値,高値,安値,終値,出来高,売買代金
2015-12-30,544.00,549.00,540.00,547.00,356100,194570100
2015-12-29,544.00,546.00,537.00,544.00,257000,139454000
2015-12-28,529.00,542.00,528.00,541.00,450200,241732900
2015-12-25,536.00,541.00,527.00,529.00,666700,355495700
2015-12-24,541.00,547.00,536.00,542.00,818500,443481800
2015-12-22,540.00,547.00,540.00,543.00,456000,247469000
2015-12-21,553.00,553.00,541.00,544.00,484600,264417500
2015-12-18,554.00,561.00,550.00,555.00,989300,549907500
2015-12-17,543.00,555.00,539.00,554.00,1262700,693390000
2015-12-16,535.00,542.00,531.00,541.00,914100,491865400
2015-12-15,540.00,540.00,531.00,532.00,625500,334465600
2015-12-14,534.00,541.00,533.00,539.00,651000,349843300
2015-12-11,537.00,545.00,535.00,541.00,1006000,543110400
2015-12-10,532.00,539.00,530.00,538.00,486100,259976800
2015-12-09,533.00,541.00,533.00,534.00,695400,372450300
2015-12-08,541.00,541.00,532.00,535.00,559300,300052300
2015-12-07,537.00,543.00,535.00,542.00,563600,304251900
2015-12-04,533.00,538.00,532.00,537.00,631700,338283600
2015-12-03,536.00,538.00,533.00,536.00,471400,252429600
2015-12-02,536.00,540.00,533.00,540.00,358500,192727000
2015-12-01,534.00,539.00,531.00,536.00,537300,288031700
2015-11-30,544.00,544.00,533.00,535.00,509300,273228600
2015-11-27,530.00,543.00,530.00,542.00,466600,251748800
2015-11-26,529.00,534.00,529.00,532.00,400100,212708500
2015-11-25,530.00,532.00,526.00,529.00,343000,181441300
2015-11-24,533.00,535.00,529.00,532.00,757800,403294600
2015-11-20,534.00,542.00,532.00,536.00,558500,299094400
2015-11-19,531.00,539.00,528.00,536.00,917200,489959700
2015-11-18,526.00,531.00,524.00,526.00,992500,523476200
2015-11-17,533.00,535.00,522.00,528.00,1681100,886195600
2015-11-16,534.00,541.00,534.00,539.00,667000,358345200
2015-11-13,538.00,543.00,537.00,540.00,374000,201857500
2015-11-12,540.00,549.00,540.00,544.00,677300,368531300
2015-11-11,542.00,548.00,538.00,542.00,616200,334473400
2015-11-10,540.00,553.00,529.00,545.00,1799900,973033800
2015-11-09,547.00,562.00,546.00,562.00,913100,507897700
2015-11-06,543.00,547.00,540.00,545.00,663700,361032400
2015-11-05,547.00,549.00,541.00,549.00,704900,383996800
2015-11-04,547.00,551.00,543.00,544.00,425200,231991000
2015-11-02,544.00,549.00,541.00,541.00,417000,227092200
2015-10-30,550.00,553.00,543.00,548.00,504000,275846900
2015-10-29,550.00,552.00,543.00,549.00,608600,334227200
2015-10-28,541.00,549.00,541.00,546.00,647400,351875900
2015-10-27,551.00,556.00,542.00,544.00,390800,213932200
2015-10-26,550.00,563.00,548.00,552.00,817500,453179500
2015-10-23,549.00,550.00,543.00,547.00,360400,197483900
2015-10-22,540.00,548.00,536.00,543.00,257100,139814400
2015-10-21,531.00,550.00,526.00,543.00,805000,438046200
2015-10-20,540.00,540.00,530.00,533.00,324600,173010900
2015-10-19,537.00,544.00,537.00,538.00,350800,189379400
2015-10-16,536.00,540.00,534.00,537.00,457600,245572500
2015-10-15,542.00,547.00,531.00,533.00,696200,373565000
2015-10-14,537.00,547.00,535.00,547.00,791900,431269000
2015-10-13,526.00,542.00,523.00,540.00,940400,503397500
2015-10-09,524.00,535.00,524.00,532.00,880600,467295600
2015-10-08,519.00,533.00,514.00,524.00,1269900,665625200
2015-10-07,500.00,525.00,499.00,519.00,1635900,844901500
2015-10-06,493.00,498.00,487.00,490.00,753800,370043500
2015-10-05,478.00,496.00,477.00,489.00,1032800,504533700
2015-10-02,470.00,479.00,467.00,471.00,947300,446125500
2015-10-01,485.00,486.00,470.00,474.00,1129600,536169800
2015-09-30,481.00,486.00,478.00,481.00,984600,474657300
2015-09-29,492.00,494.00,468.00,472.00,2253400,1076158900
2015-09-28,515.00,516.00,503.00,506.00,1206200,615109600
2015-09-25,527.00,531.00,521.00,529.00,1019400,536093900
2015-09-24,536.00,541.00,522.00,523.00,1107500,583482100
2015-09-18,541.00,545.00,535.00,545.00,820600,444308700
2015-09-17,559.00,560.00,542.00,545.00,1130800,618815500
2015-09-16,569.00,569.00,555.00,562.00,708600,396909100
2015-09-15,566.00,578.00,563.00,571.00,1450400,830114600
2015-09-14,554.00,565.00,553.00,564.00,665500,372997000
2015-09-11,542.00,557.00,542.00,555.00,567900,312958600
2015-09-10,537.00,554.00,532.00,552.00,492000,268580700
2015-09-09,543.00,544.00,531.00,544.00,664100,356880300
2015-09-08,538.00,545.00,531.00,532.00,428500,230090000
2015-09-07,532.00,539.00,520.00,536.00,668800,355613200
2015-09-04,541.00,548.00,533.00,541.00,1157700,624540900
2015-09-03,529.00,558.00,527.00,538.00,2058500,1121472700
2015-09-02,515.00,524.00,510.00,516.00,594100,307338800
2015-09-01,547.00,547.00,521.00,522.00,1233700,653299900
2015-08-31,543.00,550.00,540.00,547.00,662200,361038300
2015-08-28,535.00,543.00,532.00,538.00,877400,471315200
2015-08-27,529.00,534.00,517.00,522.00,803700,419911000
2015-08-26,502.00,518.00,501.00,516.00,777600,397218100
2015-08-25,495.00,524.00,481.00,498.00,1455400,733413400
2015-08-24,535.00,544.00,516.00,516.00,1130800,596291500
2015-08-21,545.00,548.00,536.00,548.00,976000,531062600
2015-08-20,550.00,554.00,548.00,550.00,361300,199148600
2015-08-19,553.00,555.00,548.00,552.00,1016900,560680400
2015-08-18,556.00,558.00,552.00,555.00,751900,417190800
2015-08-17,562.00,564.00,553.00,559.00,990200,552688900
2015-08-14,563.00,567.00,561.00,562.00,473400,266739800
2015-08-13,565.00,570.00,557.00,568.00,1475700,831309300
2015-08-12,569.00,570.00,565.00,567.00,620300,352016200
2015-08-11,569.00,573.00,567.00,568.00,974900,554707000
2015-08-10,563.00,567.00,558.00,567.00,926700,522940300
2015-08-07,561.00,574.00,561.00,564.00,1976400,1119477400
2015-08-06,586.00,588.00,561.00,561.00,3380400,1926216400
2015-08-05,623.00,628.00,613.00,615.00,694500,429983200
2015-08-04,613.00,624.00,613.00,623.00,593800,368393400
2015-08-03,613.00,622.00,613.00,618.00,692200,426943400
2015-07-31,607.00,612.00,602.00,610.00,523800,318167900
2015-07-30,605.00,613.00,599.00,613.00,606000,367504900
2015-07-29,601.00,609.00,600.00,607.00,406300,245654100
2015-07-28,601.00,604.00,598.00,601.00,551900,331605900
2015-07-27,607.00,615.00,606.00,608.00,459100,279875500
2015-07-24,610.00,613.00,605.00,607.00,455700,276820600
2015-07-23,610.00,614.00,606.00,613.00,333300,203309400
2015-07-22,615.00,618.00,608.00,609.00,612500,374796100
2015-07-21,620.00,620.00,608.00,619.00,343300,211137100
2015-07-17,613.00,625.00,612.00,620.00,530500,328521700
2015-07-16,620.00,620.00,611.00,613.00,460600,282513500
2015-07-15,613.00,632.00,612.00,622.00,1297900,808931700
2015-07-14,590.00,616.00,589.00,612.00,1301600,787420800
2015-07-13,573.00,588.00,571.00,583.00,589900,341724700
2015-07-10,581.00,581.00,570.00,573.00,625000,359119900
2015-07-09,576.00,584.00,560.00,580.00,1000800,574386800
2015-07-08,595.00,596.00,583.00,583.00,656100,385681600
2015-07-07,587.00,597.00,586.00,597.00,488300,289738400
2015-07-06,587.00,587.00,581.00,583.00,600900,350832900
2015-07-03,590.00,593.00,587.00,589.00,436300,257090000
2015-07-02,591.00,593.00,587.00,592.00,620000,365642600
2015-07-01,591.00,600.00,588.00,588.00,799300,473323200
2015-06-30,590.00,598.00,586.00,597.00,630900,373825900
2015-06-29,596.00,600.00,590.00,590.00,907600,539020200
2015-06-26,609.00,615.00,606.00,610.00,407200,248124000
2015-06-25,611.00,625.00,609.00,609.00,1141200,704056800
2015-06-24,625.00,626.00,608.00,611.00,1203600,741346700
2015-06-23,609.00,623.00,609.00,616.00,1771200,1089641300
2015-06-22,585.00,600.00,584.00,600.00,1196800,710933400
2015-06-19,586.00,588.00,583.00,584.00,725200,423834000
2015-06-18,591.00,592.00,586.00,587.00,401600,236178400
2015-06-17,584.00,593.00,584.00,591.00,631700,372168900
2015-06-16,585.00,587.00,584.00,587.00,402500,235625400
2015-06-15,584.00,588.00,582.00,587.00,346900,203089500
2015-06-12,587.00,588.00,584.00,584.00,639800,374894800
2015-06-11,590.00,590.00,586.00,586.00,692900,406699500
2015-06-10,587.00,594.00,586.00,590.00,781900,461100400
2015-06-09,592.00,593.00,586.00,586.00,809900,476046000
2015-06-08,592.00,594.00,588.00,591.00,665200,393158800
2015-06-05,589.00,593.00,586.00,589.00,781100,460931100
2015-06-04,590.00,592.00,587.00,590.00,560600,330557100
2015-06-03,590.00,595.00,588.00,593.00,461100,272709100
2015-06-02,585.00,592.00,585.00,591.00,523000,308319900
2015-06-01,591.00,592.00,585.00,585.00,983200,577299300
2015-05-29,593.00,595.00,590.00,593.00,618300,366120200
2015-05-28,592.00,596.00,589.00,594.00,653700,387283800
2015-05-27,593.00,593.00,590.00,592.00,373200,220846000
