日付,始値,高値,安値,終値,出来高,売買代金
2007-06-19,227000.00,227000.00,217000.00,218000.00,6591,1455443000
2007-06-18,230000.00,230000.00,225000.00,227000.00,6297,1429084000
2007-06-15,228000.00,232000.00,222000.00,230000.00,12198,2793128000
2007-06-14,214000.00,227000.00,214000.00,227000.00,16378,3658377000
2007-06-13,207000.00,214000.00,206000.00,213000.00,8792,1856327000
2007-06-12,207000.00,208000.00,204000.00,207000.00,7053,1455935000
2007-06-11,202000.00,209000.00,200000.00,206000.00,9245,1902633000
2007-06-08,210000.00,210000.00,200000.00,202000.00,13166,2682460000
2007-06-07,213000.00,213000.00,210000.00,213000.00,4252,899267000
2007-06-06,215000.00,216000.00,211000.00,213000.00,7189,1532166000
2007-06-05,210000.00,217000.00,209000.00,217000.00,13623,2909729000
2007-06-04,206000.00,210000.00,204000.00,207000.00,7105,1470646000
2007-06-01,207000.00,208000.00,205000.00,205000.00,7272,1501688000
2007-05-31,210000.00,211000.00,203000.00,204000.00,8363,1718678000
2007-05-30,206000.00,213000.00,204000.00,207000.00,9485,1967131000
2007-05-29,202000.00,207000.00,202000.00,205000.00,5802,1185527000
2007-05-28,203000.00,210000.00,201000.00,204000.00,13409,2746862000
2007-05-25,213000.00,217000.00,207000.00,211000.00,13376,2828247000
2007-05-24,204000.00,218000.00,202000.00,212000.00,16633,3509107000
2007-05-23,205000.00,210000.00,201000.00,201000.00,10213,2097025000
2007-05-22,194000.00,204000.00,193000.00,201000.00,13892,2754427000
2007-05-21,203000.00,204000.00,191000.00,194000.00,10814,2122883000
2007-05-18,201000.00,207000.00,200000.00,202000.00,16686,3408566000
2007-05-17,205000.00,208000.00,197000.00,197000.00,12354,2477593000
2007-05-16,209000.00,209000.00,201000.00,202000.00,11499,2351163000
2007-05-15,213000.00,219000.00,209000.00,210000.00,12904,2738755000
2007-05-14,221000.00,228000.00,211000.00,212000.00,15220,3298154000
2007-05-11,232000.00,240000.00,231000.00,237000.00,6995,1651408000
2007-05-10,240000.00,241000.00,235000.00,235000.00,5488,1305326000
2007-05-09,247000.00,249000.00,240000.00,240000.00,5346,1299675000
2007-05-08,246000.00,252000.00,245000.00,247000.00,5059,1258834000
2007-05-07,246000.00,253000.00,245000.00,245000.00,4637,1153852000
2007-05-02,243000.00,246000.00,242000.00,242000.00,4556,1110126000
2007-05-01,249000.00,251000.00,243000.00,243000.00,4378,1080481000
2007-04-27,254000.00,257000.00,248000.00,249000.00,4801,1208512000
2007-04-26,259000.00,260000.00,251000.00,252000.00,5895,1496692000
2007-04-25,258000.00,265000.00,258000.00,260000.00,4292,1118881000
2007-04-24,253000.00,262000.00,253000.00,259000.00,3749,969545000
2007-04-23,258000.00,263000.00,252000.00,254000.00,4462,1143453000
2007-04-20,269000.00,269000.00,260000.00,262000.00,3263,859357000
2007-04-19,266000.00,274000.00,264000.00,269000.00,5085,1366062000
2007-04-18,259000.00,267000.00,259000.00,264000.00,7359,1937302000
2007-04-17,269000.00,270000.00,259000.00,262000.00,7091,1864682000
2007-04-16,278000.00,278000.00,268000.00,272000.00,7414,2025082000
2007-04-13,284000.00,288000.00,271000.00,277000.00,18380,5101202000
2007-04-12,268000.00,281000.00,265000.00,278000.00,16046,4425650000
2007-04-11,259000.00,264000.00,254000.00,264000.00,7483,1940013000
2007-04-10,259000.00,262000.00,255000.00,261000.00,6547,1694129000
2007-04-09,256000.00,264000.00,256000.00,263000.00,10646,2768708000
2007-04-06,248000.00,256000.00,243000.00,252000.00,11697,2932420000
2007-04-05,236000.00,252000.00,232000.00,249000.00,13113,3211163000
2007-04-04,231000.00,235000.00,228000.00,235000.00,5427,1259166000
2007-04-03,233000.00,236000.00,226000.00,228000.00,5575,1274275000
2007-04-02,239000.00,240000.00,231000.00,231000.00,3459,811628000
2007-03-30,232000.00,239000.00,232000.00,238000.00,2923,689421000
2007-03-29,230000.00,233000.00,229000.00,231000.00,3511,810734000
2007-03-28,240000.00,240000.00,233000.00,235000.00,4910,1156082000
2007-03-27,243000.00,245000.00,238000.00,240000.00,2333,562853000
2007-03-26,241000.00,249000.00,241000.00,244000.00,5993,1466594000
2007-03-23,248000.00,250000.00,241000.00,241000.00,5413,1323205000
2007-03-22,251000.00,252000.00,243000.00,246000.00,4619,1139650000
2007-03-20,246000.00,249000.00,245000.00,248000.00,6625,1631557000
2007-03-19,240000.00,243000.00,238000.00,241000.00,4710,1135891000
2007-03-16,251000.00,252000.00,247000.00,248000.00,4976,1240836000
2007-03-15,258000.00,262000.00,244000.00,247000.00,7950,2000126000
2007-03-14,261000.00,262000.00,252000.00,254000.00,5764,1474102000
2007-03-13,270000.00,271000.00,263000.00,265000.00,3070,816732000
2007-03-12,277000.00,283000.00,269000.00,271000.00,4335,1185227000
2007-03-09,275000.00,276000.00,271000.00,275000.00,4257,1167546000
2007-03-08,266000.00,273000.00,261000.00,273000.00,4591,1232289000
2007-03-07,278000.00,280000.00,269000.00,269000.00,4858,1328777000
2007-03-06,271000.00,278000.00,271000.00,276000.00,3395,934507000
2007-03-05,279000.00,282000.00,270000.00,271000.00,4182,1145980000
2007-03-02,282000.00,285000.00,281000.00,283000.00,1987,562650000
2007-03-01,288000.00,293000.00,283000.00,286000.00,5430,1561979000
2007-02-28,280000.00,291000.00,275000.00,289000.00,7300,2080074000
2007-02-27,290000.00,301000.00,289000.00,301000.00,7935,2357707000
2007-02-26,293000.00,294000.00,287000.00,288000.00,2957,857395000
2007-02-23,292000.00,295000.00,289000.00,291000.00,3305,962002000
2007-02-22,289000.00,294000.00,286000.00,290000.00,4386,1267124000
2007-02-21,290000.00,290000.00,283000.00,285000.00,6891,1967138000
2007-02-20,300000.00,301000.00,290000.00,292000.00,5871,1722117000
2007-02-19,305000.00,307000.00,301000.00,303000.00,4011,1214770000
2007-02-16,312000.00,312000.00,300000.00,307000.00,10441,3187526000
2007-02-15,291000.00,312000.00,287000.00,307000.00,25945,7807097000
2007-02-14,280000.00,288000.00,276000.00,284000.00,9704,2731979000
2007-02-13,276000.00,285000.00,275000.00,282000.00,9834,2764208000
2007-02-09,291000.00,292000.00,278000.00,282000.00,7693,2172969000
2007-02-08,296000.00,297000.00,293000.00,294000.00,2961,873487000
2007-02-07,295000.00,301000.00,293000.00,297000.00,8856,2619430000
2007-02-06,307000.00,308000.00,298000.00,300000.00,5802,1752142000
2007-02-05,318000.00,319000.00,309000.00,311000.00,3347,1044304000
2007-02-02,314000.00,317000.00,313000.00,316000.00,4085,1288435000
2007-02-01,321000.00,322000.00,307000.00,311000.00,6869,2148489000
2007-01-31,332000.00,334000.00,322000.00,325000.00,4083,1334408000
2007-01-30,336000.00,338000.00,330000.00,331000.00,4485,1493413000
2007-01-29,335000.00,342000.00,332000.00,339000.00,2880,972739000
2007-01-26,337000.00,341000.00,333000.00,336000.00,3559,1195486000
2007-01-25,354000.00,355000.00,339000.00,340000.00,4754,1636242000
2007-01-24,352000.00,355000.00,349000.00,352000.00,3212,1127758000
2007-01-23,354000.00,354000.00,347000.00,350000.00,2455,859400000
2007-01-22,358000.00,368000.00,355000.00,357000.00,7194,2585968000
2007-01-19,345000.00,350000.00,341000.00,350000.00,3712,1279647000
2007-01-18,340000.00,348000.00,337000.00,347000.00,3791,1299493000
2007-01-17,343000.00,345000.00,338000.00,339000.00,3146,1072031000
2007-01-16,339000.00,350000.00,338000.00,347000.00,4250,1470761000
2007-01-15,339000.00,341000.00,333000.00,335000.00,4061,1364714000
2007-01-12,346000.00,347000.00,329000.00,338000.00,6095,2051914000
2007-01-11,346000.00,350000.00,342000.00,345000.00,2792,963199000
2007-01-10,353000.00,354000.00,345000.00,346000.00,2625,914532000
2007-01-09,344000.00,357000.00,342000.00,356000.00,4840,1705057000
2007-01-05,350000.00,350000.00,341000.00,341000.00,2021,694793000
2007-01-04,354000.00,354000.00,343000.00,349000.00,1550,538005000
