日付,始値,高値,安値,終値,出来高,売買代金
2008-07-10,583.00,602.00,579.00,598.00,17713000,10485654000
2008-07-09,590.00,599.00,587.00,593.00,16450000,9762302000
2008-07-08,572.00,582.00,565.00,577.00,29937000,17221747000
2008-07-07,541.00,561.00,536.00,560.00,8995000,4948404000
2008-07-04,546.00,554.00,538.00,550.00,14285000,7824544000
2008-07-03,520.00,530.00,511.00,526.00,9675000,5057749000
2008-07-02,527.00,545.00,523.00,530.00,9930000,5292942000
2008-07-01,547.00,560.00,535.00,536.00,7262000,3958419000
2008-06-30,559.00,564.00,548.00,551.00,13118000,7277546000
2008-06-27,522.00,549.00,516.00,549.00,16224000,8725806000
2008-06-26,537.00,558.00,536.00,542.00,19158000,10478633000
2008-06-25,541.00,549.00,524.00,547.00,12017000,6468558000
2008-06-24,557.00,574.00,554.00,557.00,11429000,6427390000
2008-06-23,545.00,554.00,533.00,552.00,9514000,5187135000
2008-06-20,567.00,579.00,557.00,561.00,7775000,4386827000
2008-06-19,589.00,590.00,564.00,568.00,11871000,6802993000
2008-06-18,580.00,601.00,578.00,601.00,7813000,4621739000
2008-06-17,604.00,604.00,581.00,584.00,10195000,6022889000
2008-06-16,607.00,607.00,593.00,605.00,10571000,6347342000
2008-06-13,599.00,607.00,585.00,599.00,15044000,8990437000
2008-06-12,584.00,595.00,575.00,583.00,11450000,6698570000
2008-06-11,581.00,602.00,579.00,602.00,19059000,11311155000
2008-06-10,583.00,599.00,566.00,573.00,12872000,7460292000
2008-06-09,574.00,580.00,564.00,573.00,11611000,6652873000
2008-06-06,614.00,620.00,592.00,595.00,15144000,9182514000
2008-06-05,595.00,597.00,579.00,597.00,16759000,9859069000
2008-06-04,551.00,603.00,551.00,598.00,26446000,15545349000
2008-06-03,541.00,549.00,535.00,548.00,13889000,7539969000
2008-06-02,545.00,551.00,537.00,551.00,17028000,9293143000
2008-05-30,520.00,550.00,518.00,550.00,32443000,17524998000
2008-05-29,480.00,513.00,479.00,513.00,25188000,12638748000
2008-05-28,468.00,490.00,461.00,478.00,16869000,8044074000
2008-05-27,442.00,461.00,442.00,461.00,6606000,2987603000
2008-05-26,456.00,459.00,439.00,440.00,4725000,2096641000
2008-05-23,466.00,474.00,460.00,461.00,6424000,2984951000
2008-05-22,446.00,469.00,437.00,469.00,8650000,3958742000
2008-05-21,463.00,468.00,451.00,456.00,6159000,2822900000
2008-05-20,474.00,482.00,470.00,476.00,5300000,2524710000
2008-05-19,480.00,482.00,467.00,473.00,7487000,3535058000
2008-05-16,485.00,490.00,472.00,478.00,6160000,2956543000
2008-05-15,465.00,483.00,462.00,480.00,9343000,4445639000
2008-05-14,456.00,460.00,445.00,460.00,7523000,3411321000
2008-05-13,457.00,459.00,447.00,454.00,8674000,3925127000
2008-05-12,426.00,439.00,421.00,434.00,5083000,2189099000
2008-05-09,456.00,463.00,435.00,436.00,8008000,3549342000
2008-05-08,467.00,467.00,455.00,456.00,5277000,2419642000
2008-05-07,464.00,477.00,462.00,472.00,8608000,4050634000
2008-05-02,460.00,465.00,452.00,459.00,6697000,3064045000
2008-05-01,451.00,457.00,447.00,453.00,5352000,2417185000
2008-04-30,455.00,466.00,450.00,450.00,8903000,4073237000
2008-04-28,446.00,472.00,443.00,465.00,12864000,5897438000
2008-04-25,424.00,432.00,424.00,431.00,7934000,3392705000
2008-04-24,433.00,437.00,419.00,420.00,8390000,3586370000
2008-04-23,417.00,442.00,412.00,438.00,11772000,5085328000
2008-04-22,412.00,424.00,409.00,422.00,7084000,2961820000
2008-04-21,426.00,432.00,419.00,420.00,12197000,5170226000
2008-04-18,396.00,419.00,393.00,414.00,15011000,6150571000
2008-04-17,389.00,396.00,383.00,391.00,10780000,4194704000
2008-04-16,383.00,390.00,379.00,385.00,11874000,4568206000
2008-04-15,367.00,377.00,367.00,373.00,9081000,3374314000
2008-04-14,360.00,366.00,356.00,364.00,11965000,4319145000
2008-04-11,346.00,367.00,345.00,367.00,11730000,4174231000
2008-04-10,343.00,345.00,337.00,337.00,7387000,2508253000
2008-04-09,358.00,360.00,347.00,350.00,4964000,1745359000
2008-04-08,359.00,362.00,354.00,357.00,5692000,2033160000
2008-04-07,355.00,359.00,347.00,358.00,9578000,3389926000
2008-04-04,375.00,378.00,363.00,365.00,6702000,2476510000
2008-04-03,372.00,381.00,366.00,381.00,6878000,2564433000
2008-04-02,376.00,377.00,369.00,374.00,4792000,1785974000
2008-04-01,364.00,366.00,355.00,357.00,6029000,2175816000
2008-03-31,357.00,359.00,346.00,353.00,4713000,1660859000
2008-03-28,355.00,365.00,349.00,361.00,6400000,2284948000
2008-03-27,367.00,368.00,356.00,356.00,5973000,2146384000
2008-03-26,381.00,384.00,375.00,377.00,3777000,1426121000
2008-03-25,378.00,382.00,373.00,378.00,4206000,1587417000
2008-03-24,363.00,375.00,362.00,372.00,3818000,1419490000
2008-03-21,360.00,367.00,357.00,365.00,4783000,1730551000
2008-03-19,364.00,367.00,355.00,362.00,8190000,2960551000
2008-03-18,345.00,348.00,337.00,348.00,9374000,3205488000
2008-03-17,348.00,348.00,325.00,337.00,12788000,4305554000
2008-03-14,378.00,380.00,353.00,358.00,12906000,4768296000
2008-03-13,386.00,392.00,370.00,377.00,8139000,3083925000
2008-03-12,419.00,419.00,398.00,400.00,7214000,2941875000
2008-03-11,363.00,396.00,363.00,395.00,10773000,4122259000
2008-03-10,384.00,389.00,363.00,364.00,8344000,3086381000
2008-03-07,391.00,393.00,385.00,388.00,5465000,2125873000
2008-03-06,411.00,421.00,406.00,410.00,5591000,2304913000
2008-03-05,406.00,415.00,400.00,410.00,7514000,3063443000
2008-03-04,412.00,413.00,396.00,401.00,8060000,3239326000
2008-03-03,414.00,419.00,406.00,407.00,8187000,3373373000
2008-02-29,447.00,447.00,430.00,435.00,9700000,4253391000
2008-02-28,460.00,465.00,455.00,461.00,7287000,3350690000
2008-02-27,465.00,487.00,462.00,480.00,10199000,4879866000
2008-02-26,466.00,466.00,451.00,453.00,6700000,3072752000
2008-02-25,455.00,458.00,447.00,456.00,7799000,3542025000
2008-02-22,442.00,452.00,433.00,450.00,11376000,5037469000
2008-02-21,437.00,454.00,436.00,449.00,10699000,4781784000
2008-02-20,434.00,437.00,427.00,428.00,6450000,2781858000
2008-02-19,430.00,434.00,425.00,429.00,5495000,2362516000
2008-02-18,424.00,432.00,422.00,422.00,7698000,3286129000
2008-02-15,417.00,428.00,410.00,423.00,11203000,4701995000
2008-02-14,402.00,416.00,401.00,416.00,11420000,4662149000
2008-02-13,400.00,407.00,385.00,388.00,11134000,4402163000
2008-02-12,387.00,392.00,379.00,385.00,11357000,4381338000
2008-02-08,415.00,419.00,391.00,396.00,12678000,5119052000
2008-02-07,429.00,432.00,411.00,422.00,9547000,4017367000
2008-02-06,463.00,463.00,435.00,439.00,9379000,4189289000
2008-02-05,480.00,488.00,465.00,473.00,8693000,4134946000
2008-02-04,480.00,483.00,474.00,482.00,5906000,2831025000
2008-02-01,454.00,467.00,452.00,460.00,7861000,3629277000
2008-01-31,429.00,454.00,423.00,449.00,5964000,2637818000
2008-01-30,437.00,441.00,426.00,437.00,4600000,2000752000
2008-01-29,437.00,445.00,424.00,432.00,6953000,3013140000
2008-01-28,445.00,446.00,429.00,429.00,6043000,2644363000
2008-01-25,427.00,452.00,424.00,452.00,8766000,3867602000
2008-01-24,415.00,424.00,410.00,417.00,6409000,2669133000
2008-01-23,416.00,427.00,405.00,414.00,7393000,3054708000
2008-01-22,417.00,418.00,399.00,401.00,8562000,3467176000
2008-01-21,438.00,439.00,426.00,427.00,4524000,1955392000
2008-01-18,426.00,451.00,425.00,450.00,6278000,2761916000
2008-01-17,433.00,437.00,419.00,436.00,11100000,4777098000
2008-01-16,440.00,450.00,428.00,430.00,8415000,3696631000
2008-01-15,480.00,482.00,457.00,465.00,7002000,3278892000
2008-01-11,496.00,502.00,485.00,485.00,4360000,2143902000
2008-01-10,509.00,510.00,496.00,496.00,2825000,1418091000
2008-01-09,490.00,506.00,488.00,504.00,4428000,2203258000
2008-01-08,507.00,509.00,501.00,506.00,4251000,2144835000
2008-01-07,513.00,520.00,507.00,512.00,5849000,2992136000
2008-01-04,518.00,519.00,505.00,515.00,6451000,3297309000
