日付,始値,高値,安値,終値,出来高,売買代金
2009-03-16,155.00,158.00,152.00,155.00,18647000,2893635000
2009-03-13,136.00,144.00,135.00,143.00,15749000,2204663000
2009-03-12,136.00,137.00,132.00,133.00,5639000,760398000
2009-03-11,136.00,139.00,133.00,137.00,8310000,1135007000
2009-03-10,130.00,132.00,129.00,130.00,8901000,1158523000
2009-03-09,136.00,136.00,130.00,132.00,8386000,1110238000
2009-03-06,132.00,137.00,129.00,136.00,12900000,1731403000
2009-03-05,129.00,140.00,128.00,137.00,21736000,2935466000
2009-03-04,117.00,126.00,113.00,124.00,19066000,2275315000
2009-03-03,114.00,120.00,113.00,118.00,13135000,1534414000
2009-03-02,122.00,124.00,120.00,121.00,9940000,1209931000
2009-02-27,123.00,128.00,123.00,126.00,9503000,1194041000
2009-02-26,127.00,133.00,123.00,123.00,11678000,1488080000
2009-02-25,127.00,132.00,125.00,128.00,17116000,2205357000
2009-02-24,126.00,127.00,120.00,122.00,16325000,2000259000
2009-02-23,136.00,137.00,129.00,132.00,9934000,1326948000
2009-02-20,138.00,139.00,136.00,138.00,6301000,865651000
2009-02-19,141.00,143.00,137.00,137.00,7261000,1013947000
2009-02-18,138.00,143.00,136.00,138.00,8201000,1146886000
2009-02-17,141.00,142.00,139.00,140.00,6949000,973298000
2009-02-16,148.00,148.00,141.00,141.00,5834000,837061000
2009-02-13,149.00,150.00,145.00,149.00,5685000,842621000
2009-02-12,145.00,150.00,144.00,147.00,6366000,931076000
2009-02-10,155.00,156.00,147.00,148.00,9635000,1453511000
2009-02-09,153.00,156.00,148.00,148.00,10969000,1674923000
2009-02-06,148.00,150.00,143.00,148.00,12009000,1759989000
2009-02-05,139.00,150.00,136.00,141.00,12744000,1820353000
2009-02-04,139.00,145.00,137.00,142.00,9166000,1289770000
2009-02-03,140.00,145.00,135.00,136.00,12414000,1737710000
2009-02-02,140.00,140.00,136.00,136.00,7934000,1088600000
2009-01-30,146.00,147.00,141.00,142.00,8740000,1259499000
2009-01-29,157.00,158.00,149.00,151.00,8748000,1341217000
2009-01-28,150.00,155.00,147.00,152.00,9395000,1415278000
2009-01-27,146.00,154.00,145.00,152.00,10217000,1524566000
2009-01-26,142.00,146.00,141.00,143.00,9049000,1297941000
2009-01-23,145.00,147.00,143.00,145.00,7921000,1146835000
2009-01-22,152.00,152.00,144.00,146.00,9393000,1378006000
2009-01-21,154.00,155.00,151.00,152.00,9918000,1516630000
2009-01-20,160.00,161.00,154.00,160.00,10755000,1690101000
2009-01-19,168.00,169.00,162.00,162.00,7557000,1242849000
2009-01-16,165.00,167.00,158.00,166.00,10594000,1721503000
2009-01-15,165.00,168.00,159.00,159.00,13968000,2279447000
2009-01-14,169.00,175.00,168.00,171.00,12778000,2188158000
2009-01-13,170.00,176.00,167.00,171.00,13724000,2359390000
2009-01-09,192.00,193.00,177.00,179.00,25443000,4658053000
2009-01-08,176.00,199.00,176.00,194.00,36614000,7039787000
2009-01-07,165.00,190.00,164.00,186.00,24501000,4384112000
2009-01-06,159.00,163.00,157.00,162.00,8865000,1421138000
2009-01-05,158.00,159.00,156.00,158.00,4931000,776868000
