日付,始値,高値,安値,終値,出来高,売買代金
2015-11-17,2520.50,2544.50,2516.00,2521.00,8480400,21442024650
2015-11-16,2400.00,2454.00,2376.50,2432.50,7014700,17016547500
2015-11-13,2483.50,2518.50,2461.00,2492.50,6831700,17028608100
2015-11-12,2558.00,2560.00,2508.00,2533.50,6522500,16485733500
2015-11-11,2549.50,2572.50,2542.50,2559.00,6677600,17082176950
2015-11-10,2500.50,2550.50,2500.50,2547.00,6921000,17517997800
2015-11-09,2480.00,2535.00,2475.50,2526.50,10240400,25739300200
2015-11-06,2441.00,2459.00,2415.50,2447.00,6618600,16152487400
2015-11-05,2457.00,2463.00,2392.50,2410.00,9281300,22511240250
2015-11-04,2430.00,2463.00,2415.00,2426.50,9004000,21994877050
2015-11-02,2400.00,2414.00,2380.00,2381.50,5214200,12466068900
2015-10-30,2407.50,2424.00,2360.50,2404.50,7344000,17615562900
2015-10-29,2415.00,2428.00,2369.00,2391.50,9631900,23083422000
2015-10-28,2371.50,2410.00,2361.50,2395.50,11669700,27891209900
2015-10-27,2388.00,2396.00,2315.00,2324.50,6039000,14166565850
2015-10-26,2370.00,2385.00,2356.00,2363.00,5386300,12767707700
2015-10-23,2340.00,2353.00,2322.00,2338.00,7838900,18344896850
2015-10-22,2284.00,2328.00,2268.00,2291.00,6195800,14247174550
2015-10-21,2253.00,2295.50,2250.50,2288.00,5948800,13561521750
2015-10-20,2250.00,2251.00,2215.00,2242.00,6396300,14285040000
2015-10-19,2290.00,2303.00,2230.00,2256.00,8867500,20032655500
2015-10-16,2301.50,2344.00,2290.50,2320.00,8161000,18891545000
2015-10-15,2236.50,2299.00,2230.00,2279.00,10334600,23512073500
2015-10-14,2298.50,2300.00,2233.00,2282.50,10932600,24824803200
2015-10-13,2285.00,2348.00,2272.00,2322.00,10192500,23623941400
2015-10-09,2249.50,2320.00,2220.00,2310.50,18418700,41962254150
2015-10-08,2196.00,2216.50,2141.00,2157.50,15758000,34306614700
2015-10-07,2055.00,2111.50,2055.00,2108.00,7474000,15637447700
2015-10-06,2050.00,2096.50,2045.00,2063.00,9237300,19139606200
2015-10-05,2032.00,2045.50,1991.50,2008.00,7418000,15003482050
2015-10-02,1958.00,2020.00,1930.00,1980.50,8190000,16212973950
2015-10-01,1918.00,2005.00,1913.00,1978.00,12489700,24655916000
2015-09-30,1860.00,1929.00,1845.00,1880.00,13015200,24580431000
2015-09-29,1790.00,1812.50,1759.00,1775.00,8946300,15934472450
2015-09-28,1910.50,1924.00,1823.00,1844.00,8116800,15150396300
2015-09-25,1854.00,1899.50,1831.00,1895.50,9445700,17643554150
2015-09-24,1930.00,1944.50,1818.00,1836.00,18852100,34756335800
2015-09-18,1958.00,1970.50,1908.50,1970.00,5981400,11649486400
2015-09-17,1969.50,1992.00,1945.50,1968.50,7692800,15162741600
2015-09-16,1894.50,1964.50,1881.50,1933.50,10592100,20519716600
2015-09-15,1885.00,1926.00,1858.00,1859.50,6792600,12818928800
2015-09-14,1913.50,1916.50,1860.00,1869.50,4348700,8166073350
2015-09-11,1924.00,1939.00,1889.00,1911.00,6961600,13296603050
2015-09-10,1900.00,1944.50,1892.50,1939.00,6081500,11694972800
2015-09-09,1919.00,1962.50,1910.50,1949.00,11087900,21482246900
2015-09-08,1827.50,1879.00,1816.00,1820.50,7181900,13253912450
2015-09-07,1810.00,1854.00,1772.00,1821.00,10438300,18929067100
2015-09-04,1913.50,1915.50,1827.00,1860.50,10121300,18947457250
2015-09-03,1954.00,1969.50,1912.00,1915.00,7009400,13596318950
2015-09-02,1945.00,1972.00,1902.50,1919.50,14154100,27323011300
2015-09-01,2069.50,2080.00,2000.00,2004.00,6133900,12417771050
2015-08-31,2123.00,2130.50,2067.00,2090.50,5772400,12082510600
2015-08-28,2081.50,2146.50,2076.00,2122.00,9604000,20379501400
2015-08-27,2094.00,2107.00,2010.00,2031.50,7887100,16161686450
2015-08-26,2000.00,2063.00,1950.00,2032.00,10651700,21467947100
2015-08-25,1911.50,2094.50,1881.00,1934.00,18572700,36709615450
2015-08-24,2100.00,2118.00,2031.50,2051.50,13435800,27862021050
2015-08-21,2250.00,2260.00,2185.50,2211.00,11494000,25505608100
2015-08-20,2337.50,2350.00,2315.00,2316.50,4416000,10253667950
2015-08-19,2364.50,2371.50,2337.50,2345.00,4073300,9582279500
2015-08-18,2364.00,2396.50,2352.00,2376.00,2853400,6777440500
2015-08-17,2390.00,2400.00,2370.00,2379.00,2728700,6498142400
2015-08-14,2410.00,2410.50,2381.50,2394.50,3375600,8076377150
2015-08-13,2400.00,2424.50,2378.50,2410.50,4832900,11628326400
2015-08-12,2438.00,2459.00,2400.50,2416.00,4657300,11276859000
2015-08-11,2460.00,2490.00,2436.00,2447.00,5314800,13094651250
2015-08-10,2450.00,2452.00,2402.00,2450.00,4485800,10892939450
2015-08-07,2410.00,2465.00,2401.50,2461.00,6880400,16843207250
2015-08-06,2407.00,2446.00,2396.50,2421.50,5318000,12888395450
2015-08-05,2360.00,2398.50,2341.00,2387.00,4473600,10638008900
2015-08-04,2407.00,2407.50,2363.50,2379.50,4118900,9797702900
2015-08-03,2417.00,2428.00,2375.00,2393.00,4865600,11645895200
2015-07-31,2400.00,2435.50,2361.50,2435.50,5713500,13753871050
2015-07-30,2336.00,2444.50,2335.00,2414.00,11935300,28698908450
2015-07-29,2336.00,2355.00,2305.00,2316.00,3867900,8991841400
2015-07-28,2326.50,2331.50,2292.00,2316.00,6586900,15222270000
2015-07-27,2348.00,2371.50,2330.50,2358.00,4977300,11694666600
2015-07-24,2370.00,2378.00,2349.50,2360.00,6679200,15780572000
2015-07-23,2417.50,2425.00,2381.00,2393.00,4165400,9974649700
2015-07-22,2428.00,2430.50,2406.50,2408.50,3666300,8858632450
2015-07-21,2445.00,2445.00,2422.50,2442.00,3572100,8697555700
2015-07-17,2440.00,2444.50,2409.00,2423.50,4437800,10759984050
2015-07-16,2475.00,2477.00,2404.00,2431.50,6327600,15387120000
2015-07-15,2470.00,2483.50,2431.50,2441.50,4748600,11639034200
2015-07-14,2448.00,2488.00,2433.00,2459.00,7816000,19276444350
2015-07-13,2438.50,2444.50,2392.50,2408.00,5889600,14229713400
2015-07-10,2383.00,2440.00,2350.50,2388.50,8958300,21448154350
2015-07-09,2300.00,2364.00,2236.50,2357.50,10012700,23056913100
2015-07-08,2430.00,2437.50,2357.50,2360.50,8438900,20092008300
2015-07-07,2457.00,2491.00,2436.50,2443.00,8086900,19904524000
2015-07-06,2408.00,2416.50,2385.00,2407.00,8279000,19868334650
2015-07-03,2450.00,2488.00,2430.50,2473.00,7849400,19350591950
2015-07-02,2426.00,2455.00,2418.00,2443.00,8722600,21278030150
2015-07-01,2407.00,2410.00,2366.50,2381.50,6284900,14964949000
2015-06-30,2384.00,2413.00,2378.00,2398.00,6671100,15972077850
2015-06-29,2347.00,2414.00,2347.00,2384.00,11419200,27239433000
2015-06-26,2502.00,2515.00,2469.00,2497.00,5165900,12877123000
2015-06-25,2527.50,2535.00,2490.50,2507.50,6772300,16987350100
2015-06-24,2563.00,2578.00,2553.50,2561.00,6431600,16505709500
2015-06-23,2501.00,2577.00,2487.00,2551.50,11798700,30016694050
2015-06-22,2464.00,2488.00,2457.50,2474.00,6220800,15397048250
2015-06-19,2450.00,2495.00,2446.00,2464.00,6902600,16991961050
2015-06-18,2505.50,2510.00,2463.00,2465.50,7984300,19771697800
2015-06-17,2509.00,2522.50,2492.00,2515.00,6258500,15699469150
2015-06-16,2525.00,2530.00,2509.00,2518.50,5505900,13861474800
2015-06-15,2513.50,2555.00,2505.50,2543.00,6491100,16445966100
2015-06-12,2565.50,2588.00,2521.00,2558.00,12135400,30971944500
2015-06-11,2610.00,2635.00,2580.00,2588.00,6952700,18045518950
2015-06-10,2630.50,2664.50,2582.00,2594.00,10470000,27429750150
2015-06-09,2691.00,2703.00,2631.00,2640.00,8315300,22140400400
2015-06-08,2730.00,2749.50,2697.00,2722.50,6185300,16858121750
2015-06-05,2700.00,2730.00,2683.50,2725.50,6954800,18833749750
2015-06-04,2700.00,2730.00,2694.00,2717.50,9300400,25237293050
2015-06-03,2638.00,2683.00,2636.00,2661.50,6651600,17723925200
2015-06-02,2679.50,2681.00,2637.50,2638.00,4729000,12564186750
2015-06-01,2655.00,2658.50,2630.50,2655.00,4676300,12376564050
2015-05-29,2684.00,2685.50,2640.00,2675.00,6785100,18086437850
2015-05-28,2690.00,2718.00,2663.50,2675.00,10141800,27325247500
2015-05-27,2618.50,2684.50,2616.50,2654.50,11046900,29411557000
2015-05-26,2627.00,2644.50,2605.00,2619.00,4751100,12455107850
2015-05-25,2624.00,2646.50,2617.00,2629.50,6367100,16788297600
2015-05-22,2587.00,2614.00,2566.00,2607.50,6106100,15853700950
2015-05-21,2558.00,2599.50,2551.00,2584.00,8378300,21659129400
2015-05-20,2561.00,2566.50,2544.50,2551.50,5974400,15266882100
2015-05-19,2586.50,2590.00,2563.00,2569.00,5039500,12983522350
2015-05-18,2540.00,2580.00,2536.50,2578.50,6514900,16700702400
2015-05-15,2563.00,2573.00,2525.00,2539.00,5380900,13702160900
2015-05-14,2525.00,2576.00,2516.00,2546.50,10668300,27189076250
2015-05-13,2500.00,2523.00,2476.50,2520.50,5582300,14009769150
2015-05-12,2481.00,2510.00,2450.00,2509.00,6043800,15022210850
2015-05-11,2532.00,2554.00,2500.00,2501.50,10958400,27645884050
2015-05-08,2426.00,2474.50,2411.50,2459.00,8511300,20891087350
2015-05-07,2380.00,2430.50,2366.50,2416.00,10056700,24160872000
2015-05-01,2346.00,2373.50,2333.50,2367.00,6403900,15077638950
2015-04-30,2356.50,2383.50,2346.50,2353.50,9686700,22885051900
2015-04-28,2373.00,2378.50,2354.00,2372.00,13179400,31215654100
2015-04-27,2475.00,2481.50,2402.00,2423.00,12576700,30515622550
2015-04-24,2510.00,2512.50,2465.00,2492.50,7286000,18118898900
2015-04-23,2447.00,2503.50,2441.50,2485.00,11445900,28364700900
2015-04-22,2415.00,2442.50,2408.00,2420.00,10342000,25084324850
2015-04-21,2373.00,2406.00,2360.00,2394.50,6563700,15701235500
2015-04-20,2345.00,2363.50,2323.00,2352.00,4993800,11725772000
2015-04-17,2350.00,2410.50,2342.00,2378.50,9367300,22311334850
2015-04-16,2304.00,2347.00,2300.50,2344.50,6581000,15345015850
2015-04-15,2306.00,2314.00,2301.00,2304.50,5298600,12215171100
2015-04-14,2301.50,2326.50,2300.00,2324.00,3977500,9212863850
2015-04-13,2320.00,2325.00,2292.50,2316.50,6418300,14804724500
2015-04-10,2323.00,2335.00,2309.50,2330.00,5055500,11740384300
2015-04-09,2329.50,2341.00,2308.50,2324.00,5819400,13525900450
2015-04-08,2328.00,2339.00,2307.50,2321.50,6187300,14359470900
2015-04-07,2325.00,2368.00,2312.00,2321.50,8513400,19908055500
2015-04-06,2333.00,2333.50,2302.00,2312.00,6411700,14821232100
2015-04-03,2342.00,2354.50,2317.00,2335.50,11406200,26581333300
2015-04-02,2364.00,2412.00,2343.00,2365.00,8938800,21287385750
2015-04-01,2404.00,2429.00,2371.50,2375.00,9312100,22300370900
2015-03-31,2474.50,2488.50,2439.00,2439.00,5769300,14217664350
2015-03-30,2432.50,2439.50,2396.50,2436.00,5987200,14473458100
2015-03-27,2465.50,2492.50,2415.00,2449.00,6162100,15145216500
2015-03-26,2500.00,2517.00,2463.00,2467.00,5764600,14310655000
2015-03-25,2529.50,2550.00,2477.00,2505.50,7029500,17662967150
2015-03-24,2444.00,2505.00,2438.00,2492.00,10755700,26713169800
2015-03-23,2412.00,2443.00,2411.00,2434.50,4627200,11254564450
2015-03-20,2399.00,2402.50,2378.00,2400.00,4389200,10494724750
2015-03-19,2390.00,2418.50,2375.50,2393.50,6231400,14917678550
2015-03-18,2400.00,2403.00,2382.50,2401.50,5038300,12061702150
2015-03-17,2425.00,2428.50,2402.50,2409.50,4672100,11261752200
2015-03-16,2454.50,2455.00,2403.00,2408.50,6910800,16715907300
2015-03-13,2424.00,2469.50,2422.00,2454.00,12604400,30878315600
2015-03-12,2400.00,2400.50,2353.00,2389.50,11809200,28096073000
2015-03-11,2450.00,2478.00,2422.00,2426.50,7609800,18615247550
2015-03-10,2488.00,2521.00,2465.00,2480.00,7617900,18994300300
2015-03-09,2510.00,2510.00,2461.50,2480.50,6299800,15592641550
2015-03-06,2483.50,2510.00,2470.00,2510.00,5461900,13634667350
2015-03-05,2476.00,2510.00,2473.00,2498.50,4228900,10551048950
2015-03-04,2503.00,2512.50,2458.00,2506.00,4926500,12265440350
2015-03-03,2527.00,2535.00,2502.00,2514.00,4959000,12459519950
2015-03-02,2569.00,2574.00,2505.00,2522.50,6822500,17249964150
2015-02-27,2592.50,2593.00,2536.00,2556.00,7251300,18615150700
2015-02-26,2570.00,2576.50,2550.00,2567.00,5607200,14359965050
2015-02-25,2563.00,2599.00,2553.00,2561.00,9779200,25149537450
2015-02-24,2537.00,2551.50,2517.00,2549.00,6184700,15695332500
2015-02-23,2550.00,2554.00,2500.00,2521.00,7166600,18152867400
2015-02-20,2531.50,2539.50,2515.50,2520.00,5840700,14758908150
2015-02-19,2535.00,2548.00,2498.00,2511.50,7163800,18033584100
2015-02-18,2450.00,2509.00,2449.50,2507.00,13131900,32686291850
2015-02-17,2303.00,2444.00,2285.00,2429.00,14960900,35769227200
2015-02-16,2314.00,2319.00,2296.50,2315.50,11114200,25636981700
2015-02-13,2392.50,2392.50,2358.50,2364.00,8640200,20504247150
2015-02-12,2430.00,2449.50,2398.50,2400.00,10479400,25348544850
2015-02-10,2401.00,2404.50,2378.00,2390.00,7197800,17194521600
2015-02-09,2420.00,2445.00,2397.50,2416.50,6965700,16818144000
2015-02-06,2442.00,2442.00,2397.00,2412.00,7935400,19138919500
2015-02-05,2440.00,2447.50,2397.00,2401.00,11292000,27253831100
2015-02-04,2430.00,2531.50,2423.00,2472.00,10741300,26737194950
2015-02-03,2436.00,2443.50,2381.50,2390.00,6791300,16374381050
2015-02-02,2436.00,2436.00,2396.50,2417.50,6356000,15330307800
2015-01-30,2489.00,2489.50,2445.50,2447.50,5559100,13687388050
2015-01-29,2453.00,2480.00,2446.00,2448.00,6969600,17129929000
2015-01-28,2470.50,2496.50,2446.00,2486.00,6688900,16562710050
2015-01-27,2483.50,2514.00,2462.50,2511.00,7839500,19598687100
2015-01-26,2500.00,2500.00,2443.00,2456.00,11769000,28974748700
2015-01-23,2570.00,2603.50,2553.00,2560.00,6422300,16522407750
2015-01-22,2570.00,2575.00,2521.00,2535.00,7283600,18481351900
2015-01-21,2600.00,2607.50,2559.50,2583.00,7840300,20257716600
2015-01-20,2543.00,2628.50,2537.50,2623.00,9736500,25304826850
2015-01-19,2514.50,2533.00,2481.50,2518.00,8119200,20371371800
2015-01-16,2432.00,2500.00,2420.00,2491.50,15415000,37748722050
2015-01-15,2500.00,2537.00,2486.00,2507.00,14536100,36492499500
2015-01-14,2559.00,2590.00,2525.00,2526.00,10989200,28047399550
2015-01-13,2599.00,2608.50,2520.00,2608.00,12318400,31625553900
2015-01-09,2701.00,2711.50,2602.00,2620.50,20789300,54843424700
2015-01-08,2774.50,2776.00,2729.00,2735.00,8678400,23898961650
2015-01-07,2706.50,2765.00,2690.50,2726.00,10349700,28251585000
2015-01-06,2730.00,2757.50,2712.50,2718.50,14673200,40102949000
2015-01-05,2909.00,2910.00,2834.50,2848.00,10721700,30711205300
