日付,始値,高値,安値,終値,出来高,売買代金
2014-12-30,2990.00,3002.50,2923.00,2927.50,7064800,20939151700
2014-12-29,3061.00,3067.00,2970.00,2992.00,8337500,25030724700
2014-12-26,3030.00,3061.50,3021.50,3054.50,4119900,12536717900
2014-12-25,3025.00,3033.00,3001.00,3016.00,3844900,11598896000
2014-12-24,3028.00,3072.00,3020.00,3030.00,6194900,18824111300
2014-12-22,3000.00,3006.50,2953.00,2985.50,5355200,15946868850
2014-12-19,2968.00,2993.00,2934.50,2991.00,9381600,27823223300
2014-12-18,2925.00,2945.00,2885.00,2892.50,8234700,23995449600
2014-12-17,2793.00,2877.00,2766.00,2825.00,10956000,30967041100
2014-12-16,2836.00,2870.00,2791.50,2802.50,10973900,30899710200
2014-12-15,2995.00,3011.50,2901.00,2910.00,9213300,27126701500
2014-12-12,2990.00,3074.00,2990.00,3051.50,9425000,28583562300
2014-12-11,2867.00,3007.00,2863.00,2969.00,11686600,34399013900
2014-12-10,2984.00,3010.00,2961.00,2989.50,10561500,31495862000
2014-12-09,3140.00,3179.50,3054.50,3091.50,8161600,25451199000
2014-12-08,3250.00,3271.50,3175.50,3190.00,7535800,24320319800
2014-12-05,3187.50,3209.50,3167.50,3208.00,5729000,18306932000
2014-12-04,3210.00,3210.00,3171.00,3187.50,5365600,17101207050
2014-12-03,3200.00,3223.00,3141.00,3153.50,7842900,24976229250
2014-12-02,3124.50,3172.50,3120.00,3168.00,5636600,17767465850
2014-12-01,3100.00,3179.50,3097.50,3147.00,9719900,30543697200
2014-11-28,3030.00,3076.00,3022.50,3065.50,6406000,19530783150
2014-11-27,3090.00,3108.00,3013.50,3016.00,10241300,31320564550
2014-11-26,3015.00,3111.00,3010.00,3091.00,12165900,37422006600
2014-11-25,2996.00,3026.00,2981.50,3015.50,8399200,25231324150
2014-11-21,2963.00,2978.00,2895.00,2961.00,10811700,31750659700
2014-11-20,2955.00,2986.50,2925.00,2979.50,11780200,34881566200
2014-11-19,2810.00,2890.00,2810.00,2880.50,12603400,36170669000
2014-11-18,2769.50,2804.00,2755.00,2796.00,10294500,28676514750
2014-11-17,2791.00,2794.00,2717.00,2733.00,9769700,26914996100
2014-11-14,2772.00,2783.00,2748.00,2782.00,8554700,23708181250
2014-11-13,2726.50,2764.00,2725.00,2750.00,6488800,17808947750
2014-11-12,2770.00,2783.00,2732.00,2738.00,9828700,27175614200
2014-11-11,2735.00,2764.50,2722.00,2751.00,8240800,22636514350
2014-11-10,2696.00,2744.00,2694.00,2724.50,5034600,13711498450
2014-11-07,2740.00,2750.00,2718.00,2737.00,9340000,25547489050
2014-11-06,2727.50,2793.50,2688.50,2698.50,15930300,43538347050
2014-11-05,2664.00,2715.00,2660.50,2707.50,10866400,29232892400
2014-11-04,2799.00,2799.00,2650.00,2671.00,19892600,53780129850
2014-10-31,2450.00,2580.00,2425.00,2546.00,12365300,30866988850
2014-10-30,2402.00,2424.00,2396.00,2408.00,5196400,12528734700
2014-10-29,2351.00,2392.00,2344.00,2384.00,5607300,13336816100
2014-10-28,2351.00,2356.00,2308.00,2326.00,4362800,10154176800
2014-10-27,2360.00,2368.00,2335.00,2358.00,3808300,8968370100
2014-10-24,2391.00,2394.00,2330.00,2346.00,5862800,13806440900
2014-10-23,2344.00,2356.00,2312.00,2340.00,4994200,11663736500
2014-10-22,2330.00,2354.00,2303.00,2352.00,6208400,14478344200
2014-10-21,2319.00,2334.00,2262.00,2266.00,7006800,16087144200
2014-10-20,2287.00,2313.00,2267.00,2302.00,8622100,19778579600
2014-10-17,2250.00,2264.00,2170.00,2180.00,9040000,19914190400
2014-10-16,2220.00,2256.00,2208.00,2233.00,9579600,21391794600
2014-10-15,2328.00,2329.00,2264.00,2299.00,8028300,18391397900
2014-10-14,2287.00,2323.00,2268.00,2299.00,15038300,34549653900
2014-10-10,2390.00,2405.00,2354.00,2387.00,11818700,28119206300
2014-10-09,2525.00,2541.00,2450.00,2455.00,8342000,20761603700
2014-10-08,2501.00,2530.00,2462.00,2502.00,14655200,36629702200
2014-10-07,2655.00,2661.00,2593.00,2601.00,8696700,22831870500
2014-10-06,2677.00,2700.00,2650.00,2672.00,7058100,18918131000
2014-10-03,2609.00,2638.00,2566.00,2598.00,7843100,20337033600
2014-10-02,2661.00,2680.00,2602.00,2615.00,9943900,26278930100
2014-10-01,2750.00,2764.00,2714.00,2721.00,6734300,18437473500
2014-09-30,2770.00,2773.00,2712.00,2749.00,7397900,20264188600
2014-09-29,2798.00,2799.00,2766.00,2780.00,3985500,11093910500
2014-09-26,2720.00,2787.00,2719.00,2772.00,8057500,22211890700
2014-09-25,2755.00,2797.00,2753.00,2796.00,8440300,23461431900
2014-09-24,2683.00,2723.00,2671.00,2719.00,6569900,17761981100
2014-09-22,2730.00,2753.00,2686.00,2714.00,7360300,20037805600
2014-09-19,2685.00,2734.00,2671.00,2728.00,12260200,33198423100
2014-09-18,2634.00,2670.00,2628.00,2656.00,8892200,23593314700
2014-09-17,2623.00,2626.00,2587.00,2593.00,4215900,10976595800
2014-09-16,2611.00,2629.00,2607.00,2614.00,4371000,11436009300
2014-09-12,2613.00,2643.00,2598.00,2613.00,8927100,23388284900
2014-09-11,2609.00,2626.00,2602.00,2613.00,7016700,18346626000
2014-09-10,2551.00,2581.00,2539.00,2577.00,4759000,12181920700
2014-09-09,2551.00,2588.00,2551.00,2569.00,8830900,22721087000
